"s1","s2","t","MBT.norm","speed.norm","profil.norm","steel.norm","invRad.norm"
3,3,2.22465753424658,0.112300326882655,0.368421052631579,0.482758620689655,0.3,0.189
1,4,1.89041095890411,0.112300326882655,0.368421052631579,0.482758620689655,0.3,0
3,3,0.271232876712329,0.112158631861438,0.315789473684211,0.655172413793103,0.75,0
3,3,0.150684931506849,0.111760866549542,0.236842105263158,0.482758620689655,0,0.275912408759124
2,2,2.72328767123288,0.130438276407811,0.368421052631579,0.482758620689655,0.3,0.480916030534351
2,2,3.04931506849315,0.130438276407811,0.210526315789474,0.482758620689655,0.3,0
2,2,1.72602739726027,0.130438276407811,0.210526315789474,0.482758620689655,0.3,0
1,2,1.93424657534247,0.130438276407811,0.210526315789474,0.482758620689655,0.3,0.236545682102628
1,2,2.81643835616438,0.130438276407811,0.210526315789474,0.482758620689655,0.3,0.236545682102628
2,2,0.843835616438356,0.11258271659771,0.210526315789474,0.482758620689655,0.3,0.273121387283237
2,2,1.27397260273973,0.11258271659771,0.210526315789474,0.482758620689655,0.3,0.273121387283237
1,3,1,0.122221425114506,0.421052631578947,0.482758620689655,0.3,0
2,2,0.687671232876712,0.1313435659254,0.421052631578947,0.655172413793103,0.75,0
1,3,1.33698630136986,0.130829613940411,0.289473684210526,0.655172413793103,0.75,0.384928716904277
3,3,0.567123287671233,0.130829613940411,0.289473684210526,0.655172413793103,0.75,0.384928716904277
3,3,0.567123287671233,0.130829613940411,0.289473684210526,0.655172413793103,0.75,0.384928716904277
2,2,0.232876712328767,0.130829613940411,0.157894736842105,0.655172413793103,0.75,0.75
1,4,0.673972602739726,0.130829613940411,0.447368421052632,0.482758620689655,0,0.129452054794521
3,3,3.06849315068493,0.130829613940411,0.447368421052632,0.482758620689655,0,0.129452054794521
1,1,3.79452054794521,0.116782280179208,0.236842105263158,0.482758620689655,0,0
1,5,1.62191780821918,0.116782280179208,0.236842105263158,0.482758620689655,0,0
3,3,1.14794520547945,0.116782280179208,0.368421052631579,0.482758620689655,0.3,0
2,2,1.93972602739726,0.159595521409966,0.368421052631579,0.482758620689655,0.3,0.378
2,2,2.17808219178082,0.0987673709214727,0.578947368421053,0.482758620689655,0.3,0.0945
1,2,2.1041095890411,0.0987673709214727,0.578947368421053,0.482758620689655,0.3,0.0945
1,1,2.78630136986301,0.0668929393676433,0.578947368421053,0.655172413793103,0.75,0
1,3,1.23835616438356,0.159311624444876,0.342105263157895,0.655172413793103,0.75,0.257142857142857
1,5,3.14246575342466,0.159311624444876,0.368421052631579,0.482758620689655,0,0
2,2,1.06575342465753,0.134332395431791,0.578947368421053,0.482758620689655,0.3,0
1,2,1.8,0.134332395431791,0.578947368421053,0.482758620689655,0,0.63
2,3,0.386301369863014,0.134332395431791,0.578947368421053,0.482758620689655,0,0.63
1,1,2.78904109589041,0.159410636578333,0.263157894736842,0.655172413793103,0.75,0
